patient_id,nir,nom,prenom,birth_date,sex,region_code
IPP0005338,241027895039301,ROBERT,Emma,1941-02-06,F,78
IPP0005339,119059185226316,MOREAU,Luc,2019-05-25,M,91
IPP0005340,292019257369565,GARCIA,Marie,1992-01-15,F,92
IPP0005341,254117734907733,BERNARD,Nicolas,1954-11-07,F,77
IPP0005342,164109239115070,MOREL,Antoine,1964-10-05,M,92
IPP0005343,220087871850817,THOMAS,Marie,2020-08-17,F,78
IPP0005344,180117838661346,LAURENT,Camille,1980-11-01,M,78
IPP0005345,185119162930831,DUBOIS,Luc,1985-11-19,M,91
IPP0005346,169097569499038,FOURNIER,Antoine,1969-09-18,M,75
IPP0005347,235027547210269,SIMON,Ines,1935-02-03,F,75
IPP0005348,145127525179996,DAVID,Antoine,1945-12-13,M,75
IPP0005349,161097726880156,MOREAU,Paul,1961-09-22,M,77
IPP0005350,205049188081025,ROUX,Sarah,2005-04-06,F,91
IPP0005351,291049273360214,DUBOIS,Antoine,1991-04-25,F,92
IPP0005352,144099404879057,MOREL,Sarah,1944-09-10,M,94
IPP0005353,274097718112140,FOURNIER,Sophie,1974-09-23,F,77
IPP0005354,109127747417112,GIRARD,Pierre,2009-12-16,M,77
IPP0005355,103079531739753,MARTIN,Paul,2003-07-12,M,95
IPP0005356,102029250254135,THOMAS,Thomas,2002-02-05,M,92
IPP0005357,179037853955888,FOURNIER,Pierre,1979-03-16,M,78
IPP0005358,157039122402531,MOREAU,Sophie,1957-03-01,M,91
IPP0005359,272039256791072,MOREL,Sophie,1972-03-13,F,92
IPP0005360,163027599792126,DUBOIS,Thomas,1963-02-02,M,75
IPP0005361,149049316020093,FOURNIER,Jean,1949-04-13,M,93
IPP0005362,194017587158090,FOURNIER,Pierre,1994-01-06,M,75
IPP0005363,217079108588775,LEROY,Nicolas,2017-07-20,F,91
IPP0005364,136039303864846,SIMON,Chloe,1936-03-16,M,93
IPP0005365,157099175486373,DURAND,Chloe,1957-09-01,M,91
IPP0005366,180069297841271,PETIT,Camille,1980-06-01,M,92
IPP0005367,184017738796118,THOMAS,Sarah,1984-01-10,M,77
IPP0005368,114117810321246,LEROY,Luc,2014-11-03,M,78
IPP0005369,159049330199906,MARTIN,Sarah,1959-04-02,M,93
IPP0005370,202069142534659,LEROY,Julie,2002-06-19,F,91
IPP0005371,196047849328551,DURAND,Julie,1996-04-22,M,78
IPP0005372,153097502981592,FOURNIER,Lea,1953-09-01,M,75
IPP0005373,174087509573161,SIMON,Camille,1974-08-12,M,75
IPP0005374,162077598985177,MARTIN,Julie,1962-07-12,M,75
IPP0005375,240067739888114,SIMON,Emma,1940-06-17,F,77
IPP0005376,105117514421910,PETIT,Jean,2005-11-20,M,75
IPP0005377,175027541676252,MARTIN,Ines,1975-02-20,M,75
IPP0005378,140017812394295,MOREL,Emma,1940-01-15,M,78
IPP0005379,237087882202242,MOREAU,Nicolas,1937-08-21,F,78
IPP0005380,131039369065329,VINCENT,Lea,1931-03-22,M,93
IPP0005381,156079155190131,FOURNIER,Sarah,1956-07-12,M,91
IPP0005382,125059508391216,MARTIN,Julie,2025-05-28,M,95
IPP0005383,241049538677114,SIMON,Pierre,1941-04-10,F,95
IPP0005384,282129511870333,MOREL,Thomas,1982-12-23,F,95
IPP0005385,284057836401688,FOURNIER,Marie,1984-05-12,F,78
IPP0005386,189017831348220,DURAND,Hugo,1989-01-14,M,78
IPP0005387,243039570514376,MOREL,Marc,1943-03-26,F,95
IPP0005388,184017558053444,PETIT,Marc,1984-01-26,M,75
IPP0005389,209029168130564,BERTRAND,Marie,2009-02-09,F,91
IPP0005390,138017711650492,BERNARD,Camille,1938-01-15,M,77
IPP0005391,197037893093894,DURAND,Pierre,1997-03-11,M,78
IPP0005392,184089319256032,MARTIN,Louis,1984-08-14,M,93
IPP0005393,284087769603380,THOMAS,Nicolas,1984-08-12,F,77
IPP0005394,137107879056358,MOREAU,Manon,1937-10-02,M,78
IPP0005395,159049421777408,GIRARD,Nicolas,1959-04-20,M,94
IPP0005396,120107844597661,THOMAS,Luc,2020-10-14,M,78
IPP0005397,139057773941929,ROUX,Nicolas,1939-05-13,M,77
IPP0005398,253069333992193,BERNARD,Manon,1953-06-13,F,93
IPP0005399,250129266588825,SIMON,Julie,1950-12-22,F,92
IPP0005400,186109352744324,THOMAS,Jean,1986-10-19,M,91
IPP0005401,156069225724555,VINCENT,Luc,1956-06-25,M,92
IPP0005402,264019396294860,FOURNIER,Camille,1964-01-08,F,93
IPP0005403,248099288286092,MOREL,Antoine,1948-09-25,F,92
IPP0005404,146099482962076,BERNARD,Hugo,1946-09-28,M,94
IPP0005405,112087575268720,FOURNIER,Julie,2012-08-08,M,75
IPP0005406,192059275644283,ROUX,Thomas,1992-05-01,M,92
IPP0005407,255129259688609,THOMAS,Jean,1955-12-28,F,92
IPP0005408,210029503661730,MICHEL,Sarah,2010-02-19,F,95
IPP0005409,242067702687128,DAVID,Louis,1942-06-23,F,77
IPP0005410,144099148321381,FOURNIER,Lea,1944-09-15,M,91
IPP0005411,188067842450891,DAVID,Ines,1988-06-24,M,78
IPP0005412,259109118575547,DAVID,Julie,1959-10-06,F,91
IPP0005413,163039450177505,BERNARD,Paul,1963-03-09,M,94
IPP0005414,166069178432991,THOMAS,Marc,1966-06-14,M,91
IPP0005415,162049540753103,LEROY,Luc,1962-04-01,M,95
IPP0005416,269029103595543,MICHEL,Pierre,1969-02-21,F,91
IPP0005417,166037719188796,LEROY,Camille,1966-03-22,M,77
IPP0005418,180087506922484,DUBOIS,Antoine,1980-08-08,M,75
IPP0005419,206049573312318,DAVID,Manon,2006-04-12,F,95
IPP0005420,184027747339161,PETIT,Jean,1984-02-24,M,77
IPP0005421,294099475135387,SIMON,Sophie,1994-09-16,F,94
IPP0005422,241069189231379,BERTRAND,Paul,1941-06-26,F,91
IPP0005423,154077860718105,GARCIA,Nicolas,1954-07-17,M,78
IPP0005424,155017722956279,DURAND,Marie,1955-01-01,M,77
IPP0005425,175089241538301,DAVID,Jean,1975-08-17,M,92
IPP0005426,143027577097304,ROBERT,Lea,1943-02-17,M,75
IPP0005427,246099344306860,BERTRAND,Paul,1946-09-17,F,93
IPP0005428,266099478382824,DAVID,Paul,1966-09-15,F,94
IPP0005429,180129219546335,ROBERT,Luc,1980-12-03,M,92
IPP0005430,166057566623567,MARTIN,Antoine,1966-05-11,M,75
IPP0005431,183119129450291,DAVID,Marc,1983-11-03,M,91
IPP0005432,163099156983027,THOMAS,Paul,1963-09-23,M,91
IPP0005433,136119365150071,FOURNIER,Sophie,1936-11-05,M,93
IPP0005434,180119337470506,VINCENT,Manon,1980-11-19,M,93
IPP0005435,120029149906537,DAVID,Marie,2020-02-07,M,91
IPP0005436,177029577853434,BERTRAND,Nicolas,1977-02-24,M,95
IPP0005437,193057548416407,DAVID,Marc,1993-05-20,M,75
IPP0005438,125049242849344,FOURNIER,Pierre,2025-04-19,M,92
IPP0005439,156049461766402,FOURNIER,Hugo,1956-04-15,M,94
IPP0005440,150099380745949,VINCENT,Sophie,1950-09-05,M,93
IPP0005441,275047825184864,DAVID,Louis,1975-04-19,F,78
IPP0005442,181019364830825,VINCENT,Camille,1981-01-15,M,93
IPP0005443,149069323705495,GARCIA,Sarah,1949-06-14,M,93
IPP0005444,117077508728433,DUBOIS,Luc,2017-07-16,M,75
IPP0005445,172029303957654,DURAND,Camille,1972-02-28,M,93
IPP0005446,172057841319151,DURAND,Thomas,1972-05-17,M,78
IPP0005447,259049381746347,BERTRAND,Camille,1959-04-26,F,93
IPP0005448,154047865606855,LEROY,Camille,1954-04-20,M,78
IPP0005449,171059160856227,MOREAU,Julie,1971-05-03,M,91
IPP0005450,279119576085555,MICHEL,Camille,1979-11-08,F,94
IPP0005451,135059435149479,BERTRAND,Sarah,1935-05-12,M,94
IPP0005452,240107798834880,VINCENT,Julie,1940-10-05,F,77
IPP0005453,209129529932018,FOURNIER,Louis,2009-12-07,F,95
IPP0005454,189077713427693,MOREAU,Hugo,1989-07-02,M,77
IPP0005455,196087516012465,ROUX,Antoine,1996-08-21,M,75
IPP0005456,154109293640854,THOMAS,Jean,1954-10-18,M,92
IPP0005457,173049360429948,MARTIN,Julie,1973-04-25,M,93
IPP0005458,171059344862653,FOURNIER,Jean,1971-05-03,M,93
IPP0005459,283019179687466,THOMAS,Ines,1983-01-17,F,91
IPP0005460,251089464081007,DURAND,Pierre,1951-08-28,F,94
IPP0005461,199019581437655,MOREL,Lea,1999-01-06,M,95
IPP0005462,185027846037404,MICHEL,Hugo,1985-02-13,M,78
IPP0005463,274049356907361,MARTIN,Sarah,1974-04-21,F,93
IPP0005464,139017832349127,DURAND,Antoine,1939-01-28,M,78
IPP0005465,290077576544261,GARCIA,Sophie,1990-07-01,F,75
IPP0005466,249119408245282,GARCIA,Nicolas,1949-11-11,F,94
IPP0005467,146057838661661,BERTRAND,Louis,1946-05-10,M,78
IPP0005468,162049188863530,BERTRAND,Hugo,1962-04-08,M,91
IPP0005469,275057539457029,DURAND,Marc,1975-05-13,F,75
IPP0005470,175049383364509,SIMON,Ines,1975-04-08,M,93
IPP0005471,260129252747811,LAURENT,Antoine,1960-12-02,F,92
IPP0005472,177119443022986,SIMON,Antoine,1977-11-01,M,94
IPP0005473,283039112493026,MOREL,Julie,1983-03-26,F,91
IPP0005474,253039490102361,GIRARD,Lea,1953-03-06,F,94
IPP0005475,206119281120322,MOREAU,Hugo,2006-11-06,F,92
IPP0005476,232107594204278,ROUX,Emma,1932-10-20,F,75
IPP0005477,269089405939196,DURAND,Camille,1969-08-05,F,94
IPP0005478,270049266369840,MICHEL,Sophie,1970-04-15,F,92
IPP0005479,179079549597811,GARCIA,Sarah,1979-07-16,M,95
IPP0005480,231049373797608,ROBERT,Marc,1931-04-24,F,93
IPP0005481,259029148332245,LAURENT,Thomas,1959-02-19,F,91
IPP0005482,151107827168774,MARTIN,Emma,1951-10-10,M,78
IPP0005483,245099338786126,MOREL,Thomas,1945-09-24,F,93
IPP0005484,265049139749952,MOREAU,Manon,1965-04-22,F,91
IPP0005485,232107553278592,ROUX,Antoine,1932-10-13,F,75
IPP0005486,284059433259933,BERNARD,Ines,1984-05-04,F,94
IPP0005487,256057726747855,MOREAU,Emma,1956-05-26,F,77
IPP0005488,221067735274437,ROBERT,Sarah,2021-06-10,F,77
IPP0005489,215059356348718,MOREAU,Marie,2015-05-15,F,93
IPP0005490,284109295425983,GARCIA,Jean,1984-10-08,F,92
IPP0005491,181099432242490,VINCENT,Ines,1981-09-01,M,94
IPP0005492,166097854850720,ROUX,Thomas,1966-09-21,M,78
IPP0005493,136069219659095,GIRARD,Paul,1936-06-01,M,92
IPP0005494,139089570979122,SIMON,Nicolas,1939-08-27,M,95
IPP0005495,193089118641765,DAVID,Thomas,1993-08-03,M,91
IPP0005496,218049121381194,FOURNIER,Sophie,2018-04-25,F,91
IPP0005497,119039113331169,GIRARD,Antoine,2019-03-24,M,91
IPP0005498,267059137682976,MOREAU,Louis,1967-05-13,F,91
IPP0005499,254069130527617,LEROY,Marc,1954-06-08,F,91
IPP0005500,282029539017501,BERNARD,Manon,1982-02-21,F,92
IPP0005501,146099491926163,VINCENT,Emma,1946-09-20,M,94
IPP0005502,133037536425324,GARCIA,Hugo,1933-03-27,M,75
IPP0005503,175079163442989,GIRARD,Marie,1975-07-17,M,91
IPP0005504,132039409280587,LAURENT,Luc,1932-03-07,M,94
IPP0005505,217029533552722,MOREAU,Luc,2017-02-11,F,95
IPP0005506,273029349246061,MOREL,Paul,1973-02-21,F,93
IPP0005507,198077792715935,MARTIN,Pierre,1998-07-27,M,77
IPP0005508,276089108642557,PETIT,Louis,1976-08-13,F,91
IPP0005509,212057521908029,FOURNIER,Lea,2012-05-03,F,75
IPP0005510,152089365441807,MICHEL,Luc,1952-08-08,M,93
IPP0005511,173067828944094,DUBOIS,Luc,1973-06-23,M,78
IPP0005512,191059146669273,PETIT,Camille,1991-05-24,M,91
IPP0005513,285029372352346,GIRARD,Sophie,1985-02-28,F,93
IPP0005514,253067889883513,MOREAU,Emma,1953-06-07,F,78
IPP0005515,253079182676664,MARTIN,Sarah,1953-07-05,F,91
IPP0005516,144099581534269,DUBOIS,Julie,1944-09-10,M,95
IPP0005517,237119251689169,LAURENT,Jean,1937-11-09,F,92
IPP0005518,258037705477702,MICHEL,Hugo,1958-03-22,F,77
IPP0005519,275027541263258,MARTIN,Camille,1975-02-05,F,75
IPP0005520,197109465545172,ROBERT,Hugo,1997-10-15,M,94
IPP0005521,144027738831786,LEROY,Ines,1944-02-11,M,77
IPP0005522,282097826168948,MARTIN,Marie,1982-09-01,F,78
IPP0005523,145027895794860,BERNARD,Sarah,1945-02-19,M,78
IPP0005524,276117587003904,LEROY,Marc,1976-11-07,F,75
IPP0005525,132039302691643,LAURENT,Chloe,1932-03-13,M,93
IPP0005526,252129391051801,SIMON,Ines,1952-12-13,F,93
IPP0005527,275129485583088,LEROY,Ines,1975-12-15,F,94
IPP0005528,154059203159370,MICHEL,Pierre,1954-05-07,M,92
IPP0005529,234089380590293,VINCENT,Jean,1934-08-17,F,93
IPP0005530,255099553120487,MARTIN,Pierre,1955-09-08,F,95
IPP0005531,231117741477564,MARTIN,Thomas,1931-11-19,F,77
IPP0005532,273037869676571,GARCIA,Thomas,1973-03-22,F,78
IPP0005533,146089536653342,BERTRAND,Hugo,1946-08-04,M,95
IPP0005534,134019303649831,LAURENT,Luc,1934-01-22,M,93
IPP0005535,168017721459553,MARTIN,Nicolas,1968-01-15,M,77
IPP0005536,243089462917209,BERNARD,Luc,1943-08-16,F,94
IPP0005537,262059524265146,THOMAS,Louis,1962-05-01,F,95
IPP0005538,291117512407084,PETIT,Marie,1991-11-20,F,75
IPP0005539,136039275340512,GIRARD,Marc,1936-03-20,M,92
IPP0005540,149119142667945,DAVID,Marc,1949-11-25,M,91
IPP0005541,225089435518874,BERTRAND,Hugo,2025-08-23,F,94
IPP0005542,286099297770297,DURAND,Jean,1986-09-08,F,92
IPP0005543,113029418309351,LAURENT,Emma,2013-02-21,M,94
IPP0005544,110059189838720,MOREAU,Paul,2010-05-03,M,91
IPP0005545,166059409940895,ROUX,Luc,1966-05-05,M,94
IPP0005546,199077728848611,THOMAS,Marie,1999-07-27,M,77
IPP0005547,213019598366029,LEROY,Sarah,2013-01-14,F,95
IPP0005548,252109226212640,FOURNIER,Sophie,1952-10-06,F,92
IPP0005549,120107748363664,FOURNIER,Marie,2020-10-01,M,77
IPP0005550,159017878640188,MOREAU,Thomas,1959-01-24,M,75
IPP0005551,258119577537448,BERTRAND,Louis,1958-11-12,F,95
IPP0005552,144079589274639,LAURENT,Louis,1944-07-21,M,95
IPP0005553,232027583859889,GIRARD,Ines,1932-02-27,F,75
IPP0005554,159099132316721,DURAND,Marie,1959-09-10,M,91
IPP0005555,180049402627171,GIRARD,Manon,1980-04-09,M,94
IPP0005556,111017515840319,BERTRAND,Chloe,2011-01-01,M,75
IPP0005557,275049182529818,DUBOIS,Camille,1975-04-26,F,91
IPP0005558,161029587583928,ROBERT,Paul,1961-02-04,M,95
IPP0005559,197099248782127,PETIT,Nicolas,1997-09-06,M,92
IPP0005560,153017580296994,MOREAU,Manon,1953-01-18,M,75
IPP0005561,155099190271253,DUBOIS,Sophie,1955-09-23,M,91
IPP0005562,135017771990185,LEROY,Marie,1935-01-10,M,77
IPP0005563,237089210313770,BERTRAND,Sophie,1937-08-05,F,92
IPP0005564,266109298887211,BERTRAND,Camille,1966-10-17,F,92
IPP0005565,240037815695544,DAVID,Sarah,1940-03-03,F,78
IPP0005566,137027546378494,MARTIN,Nicolas,1937-02-03,M,75
IPP0005567,260057710429879,ROUX,Julie,1960-05-14,F,77
IPP0005568,242077819765253,BERTRAND,Lea,1942-07-18,F,78
IPP0005569,176089155259720,MOREL,Sarah,1976-08-15,M,91
IPP0005570,244117809139858,GARCIA,Marie,1944-11-27,F,78
IPP0005571,156119575884937,MARTIN,Sophie,1956-11-08,M,95
IPP0005572,266107569645148,DUBOIS,Chloe,1966-10-12,F,75
IPP0005573,160129414522976,BERNARD,Lea,1960-12-22,M,94
IPP0005574,247069107871934,DUBOIS,Chloe,1947-06-23,F,91
IPP0005575,256047709440366,ROBERT,Louis,1956-04-08,F,77
IPP0005576,169129232973763,DAVID,Nicolas,1969-12-25,M,92
IPP0005577,154047536096568,DUBOIS,Antoine,1954-04-01,M,75
IPP0005578,180059441825679,LAURENT,Camille,1980-05-27,M,94
IPP0005579,152099563164544,LEROY,Lea,1952-09-16,M,95
IPP0005580,200029147539794,ROBERT,Sophie,2000-02-23,F,91
IPP0005581,263019129351208,SIMON,Luc,1963-01-20,F,91
IPP0005582,192047753649535,MARTIN,Ines,1992-04-24,M,77
IPP0005583,161029357472709,MOREL,Marie,1961-02-14,M,93
IPP0005584,270039344948930,DURAND,Julie,1970-03-13,F,93
IPP0005585,146069213468710,FOURNIER,Thomas,1946-06-17,M,92
IPP0005586,244057781710734,GIRARD,Thomas,1944-05-01,F,77
IPP0005587,272079387178835,ROBERT,Lea,1972-07-11,F,93
IPP0005588,239097896378115,THOMAS,Camille,1939-09-26,F,78
IPP0005589,114029225438163,ROBERT,Manon,2014-02-15,M,92
IPP0005590,272017800864194,MARTIN,Chloe,1972-01-23,F,78
IPP0005591,276127549742656,DAVID,Lea,1976-12-17,F,75
IPP0005592,265049412218497,BERTRAND,Camille,1965-04-18,F,94
IPP0005593,154047862229473,FOURNIER,Emma,1954-04-07,M,78
IPP0005594,140039239789416,MARTIN,Paul,1940-03-10,M,92
IPP0005595,242029171785023,MICHEL,Lea,1942-02-16,F,91
IPP0005596,200029203467026,THOMAS,Lea,2000-02-04,F,92
IPP0005597,233119264517422,MOREL,Antoine,1933-11-22,F,92
IPP0005598,141097757491782,MARTIN,Sophie,1941-09-09,M,77
IPP0005599,165039571510844,LAURENT,Nicolas,1965-03-15,M,95
IPP0005600,289019269846290,SIMON,Marc,1989-01-27,F,78
IPP0005601,262017567319774,MARTIN,Manon,1962-01-17,F,75
IPP0005602,188019126884823,THOMAS,Ines,1988-01-28,M,91
IPP0005603,277019447643140,MOREAU,Hugo,1977-01-05,F,94
IPP0005604,131069599013379,VINCENT,Jean,1931-06-18,M,95
IPP0005605,174069342404559,MARTIN,Manon,1974-06-14,M,93
IPP0005606,169019288453922,FOURNIER,Antoine,1969-01-22,M,92
IPP0005607,118017895120064,BERTRAND,Manon,2018-01-01,M,78
IPP0005608,160099564516503,ROBERT,Marie,1960-09-24,M,95
IPP0005609,123019292278220,DAVID,Louis,2023-01-28,M,92
IPP0005610,145129538896830,GARCIA,Emma,1945-12-19,M,95
IPP0005611,184069299959334,FOURNIER,Marie,1984-06-28,M,92
IPP0005612,221089363568038,PETIT,Ines,2021-08-24,F,93
IPP0005613,247119122234152,FOURNIER,Julie,1947-11-18,F,91
IPP0005614,255079566167153,MOREAU,Ines,1955-07-07,F,95
IPP0005615,284019379079330,LEROY,Julie,1984-01-20,F,93
IPP0005616,270099586699059,ROBERT,Antoine,1970-09-12,F,95
IPP0005617,180119290944653,DUBOIS,Ines,1980-11-17,M,92
IPP0005618,169089401971552,ROBERT,Louis,1969-08-12,M,94
IPP0005619,290107580989780,GIRARD,Lea,1990-10-22,F,75
IPP0005620,168069366804418,PETIT,Thomas,1968-06-21,M,93
IPP0005621,178099257697673,GIRARD,Sophie,1978-09-03,M,92
IPP0005622,258057754975745,ROUX,Marc,1958-05-11,F,77
IPP0005623,224109343118935,FOURNIER,Antoine,2024-10-28,F,93
IPP0005624,269019302284981,BERNARD,Manon,1969-01-16,F,93
IPP0005625,186029529388518,DURAND,Hugo,1986-02-19,M,95
IPP0005626,282119333935396,MICHEL,Camille,1982-11-20,F,93
IPP0005627,158057500210740,LAURENT,Manon,1958-05-14,M,75
IPP0005628,102079328072169,PETIT,Lea,2002-07-28,M,93
IPP0005629,250017811958631,BERNARD,Nicolas,1950-01-05,F,78
IPP0005630,242129105263773,MICHEL,Sarah,1942-12-09,F,91
IPP0005631,242099529647039,GARCIA,Julie,1942-09-16,F,95
IPP0005632,134049513668638,FOURNIER,Ines,1934-04-11,M,95
IPP0005633,148117573470884,DAVID,Julie,1948-11-02,M,75
IPP0005634,262119251801548,MOREAU,Luc,1962-11-25,F,92
IPP0005635,164047880088950,MOREL,Sarah,1964-04-01,M,78
IPP0005636,263079395451406,ROUX,Nicolas,1963-07-18,F,93
IPP0005637,240127814334029,VINCENT,Camille,1940-12-12,F,78
IPP0005638,234069178139482,MOREAU,Antoine,1934-06-01,F,91
IPP0005639,256079511523044,BERNARD,Marie,1956-07-10,F,95
IPP0005640,197057734986995,LEROY,Julie,1997-05-13,M,77
IPP0005641,270067765164220,VINCENT,Lea,1970-06-05,F,77
IPP0005642,262027738103732,LAURENT,Nicolas,1962-02-23,F,77
IPP0005643,136017866510993,DUBOIS,Antoine,1936-01-14,M,78
IPP0005644,156029587789659,MICHEL,Ines,1956-02-07,M,95
IPP0005645,278039268219649,LEROY,Luc,1978-03-06,F,92
IPP0005646,211089208353393,MARTIN,Sophie,2011-08-24,F,92
IPP0005647,272059438905339,MOREAU,Manon,1972-05-27,F,94
IPP0005648,135069345010266,MOREAU,Julie,1935-06-20,M,93
IPP0005649,262089499365294,SIMON,Sarah,1962-08-09,F,94
IPP0005650,258099473351892,DAVID,Pierre,1958-09-19,F,78
IPP0005651,265129582547164,GARCIA,Lea,1965-12-17,F,95
IPP0005652,266099408480961,GIRARD,Camille,1966-09-10,F,94
IPP0005653,206127565680880,MARTIN,Hugo,2006-12-15,F,75
IPP0005654,164077832771410,ROUX,Lea,1964-07-01,M,78
IPP0005655,188097794934502,GIRARD,Chloe,1988-09-25,M,77
IPP0005656,276069265617526,DAVID,Antoine,1976-06-19,F,92
IPP0005657,193099588821567,THOMAS,Antoine,1993-09-08,M,95
IPP0005658,177029478476241,MOREAU,Hugo,1977-02-06,M,94
IPP0005659,197127598876810,PETIT,Lea,1997-12-17,M,75
IPP0005660,271029118483161,BERTRAND,Marc,1971-02-04,F,91
IPP0005661,177109120613875,ROUX,Marie,1977-10-05,M,91
IPP0005662,194057513353826,DUBOIS,Marie,1994-05-21,M,75
IPP0005663,210077728121352,DURAND,Marc,2010-07-08,F,77
IPP0005664,213047840828522,DUBOIS,Nicolas,2013-04-08,F,78
IPP0005665,158117583217696,LAURENT,Luc,1958-11-16,M,75
IPP0005666,184059497036097,THOMAS,Sarah,1984-05-22,M,94
IPP0005667,156077804527091,SIMON,Manon,1956-07-17,M,78
IPP0005668,207119384274031,LEROY,Hugo,2007-11-25,F,93
IPP0005669,264037591332849,MICHEL,Julie,1964-03-09,F,75
IPP0005670,149027500527380,MICHEL,Antoine,1949-02-08,M,75
IPP0005671,153119427505374,VINCENT,Sarah,1953-11-06,M,94
IPP0005672,138099422534347,MICHEL,Chloe,1938-09-26,M,94
IPP0005673,275109253978928,ROBERT,Manon,1975-10-18,F,92
IPP0005674,232109530554308,GARCIA,Louis,1932-10-25,F,95
IPP0005675,114129572998334,DURAND,Paul,2014-12-12,M,95
IPP0005676,155039100159244,SIMON,Jean,1955-03-13,M,91
IPP0005677,275019582732368,MARTIN,Hugo,1975-01-04,F,95
IPP0005678,260067852961004,GIRARD,Marie,1960-06-26,F,78
IPP0005679,274109316820725,PETIT,Lea,1974-10-16,F,93
IPP0005680,118019124570716,DUBOIS,Louis,2018-01-02,M,91
IPP0005681,138109275786924,LEROY,Nicolas,1938-10-16,M,92
IPP0005682,184119286630923,ROBERT,Marie,1984-11-26,M,92
IPP0005683,165039322216290,FOURNIER,Camille,1965-03-27,M,93
IPP0005684,182117830614008,ROBERT,Marc,1982-11-10,M,78
IPP0005685,101019470813560,BERNARD,Jean,2001-01-05,M,94
IPP0005686,104089355867634,PETIT,Marc,2004-08-17,M,93
IPP0005687,168089273295559,LEROY,Hugo,1968-08-19,M,92
IPP0005688,132069265296411,ROUX,Camille,1932-06-13,M,92
IPP0005689,152127741875370,ROUX,Nicolas,1952-12-23,M,77
IPP0005690,211087822138568,DUBOIS,Marc,2011-08-19,F,78
IPP0005691,166117561205622,GARCIA,Julie,1966-11-15,M,75
IPP0005692,182089273999395,LAURENT,Camille,1982-08-07,M,92
IPP0005693,246079576495530,DURAND,Camille,1946-07-03,F,95
IPP0005694,162069572546270,BERTRAND,Paul,1962-06-26,M,95
IPP0005695,163099228744320,PETIT,Ines,1963-09-05,M,92
IPP0005696,103099420253529,DUBOIS,Paul,2003-09-28,M,94
IPP0005697,203047539514952,ROUX,Jean,2003-04-11,F,75
IPP0005698,250129228530775,DUBOIS,Emma,1950-12-22,F,92
IPP0005699,281039325883129,MICHEL,Nicolas,1981-03-19,F,93
IPP0005700,258119459072437,LEROY,Chloe,1958-11-27,F,77
IPP0005701,181129420265911,BERTRAND,Marc,1981-12-20,M,94
IPP0005702,180069421373345,VINCENT,Thomas,1980-06-18,M,94
IPP0005703,249127534924979,BERNARD,Louis,1949-12-26,F,75
IPP0005704,271067806152114,PETIT,Chloe,1971-06-19,F,78
IPP0005705,203129401500655,ROUX,Jean,2003-12-23,F,94
IPP0005706,249097751684693,SIMON,Nicolas,1949-09-14,F,77
IPP0005707,275039227656180,LEROY,Chloe,1975-03-24,F,92
IPP0005708,250099158614018,ROBERT,Thomas,1950-09-21,F,91
IPP0005709,161037882382243,MOREAU,Sophie,1961-03-22,M,78
IPP0005710,166069118367029,SIMON,Pierre,1966-06-12,M,91
IPP0005711,173087580566324,MOREL,Marc,1973-08-14,M,75
IPP0005712,157079503725532,DURAND,Camille,1957-07-10,M,95
IPP0005713,299069473316042,MARTIN,Camille,1999-06-25,F,94
IPP0005714,279039230322688,SIMON,Marie,1979-03-14,F,92
IPP0005715,161037719581403,THOMAS,Marie,1961-03-27,M,77
IPP0005716,173097563493647,MICHEL,Julie,1973-09-08,M,75
IPP0005717,164039375688184,GARCIA,Marc,1964-03-12,M,93
IPP0005718,269089144966735,GARCIA,Lea,1969-08-02,F,91
IPP0005719,295119403847892,MARTIN,Thomas,1995-11-28,F,94
